"year","LS0A11CD","LS0A11NM","c1","c2","c3","c4","c5","c0","male","female","unknowsex","avgage","PNT_COUNT","PERCENTAGE","FREQUENCY","SUM_Field15","total_incidents"
"2019","E01000258","Barnet 016B","5","33","13","3","6","0","24","31","4","57","4","0.003403213","4","32","60"
"2019","E01000259","Barnet 025D","8","55","15","5","9","3","38","55","2","61","7","0.005955622","4","32","95"
"2019","E01000260","Barnet 025E","1","36","14","1","10","0","26","31","3","38","1","0.000850803","4","26","62"
"2019","E01000261","Barnet 017C","4","34","9","NULL","2","3","17","33","2","63","1","0.000850803","4","24","52"
"2019","E01000262","Barnet 017D","8","40","8","4","11","1","23","46","2","44","6","0.005104819","4","44","72"
"2019","E01000263","Barnet 016C","2","9","4","1","NULL","0","10","5","1","44","2","0.001701606","3","21","17"
"2019","E01000264","Barnet 016D","9","57","16","1","7","1","56","30","5","46","6","0.005104819","4","35","91"
"2019","E01000265","Barnet 011A","4","26","13","4","5","1","28","23","1","59","7","0.005955622","4","26","53"
"2019","E01000266","Barnet 011B","6","18","6","4","1","0","22","12","0","57","4","0.003403213","4","16","35"
"2019","E01000267","Barnet 005A","1","18","10","2","2","1","11","23","0","56","2","0.001701606","3","21","34"
"2019","E01000268","Barnet 005B","6","47","19","2","NULL","2","47","33","3","55","3","0.002552409","4","31","83"
"2019","E01000269","Barnet 005C","1","23","12","3","6","1","20","26","0","58","8","0.006806425","3","17","46"
"2019","E01000270","Barnet 005D","4","21","5","1","NULL","0","12","17","2","56","8","0.006806425","4","18","31"
"2019","E01000271","Barnet 008A","3","19","15","4","NULL","0","13","25","3","59","3","0.002552409","4","28","41"
"2019","E01000272","Barnet 008B","2","15","6","1","NULL","1","12","14","0","60","8","0.006806425","4","31","27"
"2019","E01000273","Barnet 008C","3","42","20","4","5","2","32","44","0","65","13","0.011060441","3","22","76"
"2019","E01000274","Barnet 011C","4","36","6","NULL","1","0","16","34","0","53","3","0.002552409","3","27","51"
"2019","E01000275","Barnet 012A","5","31","13","4","3","4","28","31","1","70","9","0.007657228","4","19","60"
"2019","E01000276","Barnet 020A","9","7","1","NULL","1","0","8","9","1","59","6","0.005104819","3","1","19"
"2019","E01000277","Barnet 012B","3","40","11","3","4","2","30","33","0","64","3","0.002552409","4","23","63"
"2019","E01000278","Barnet 020B","2","10","2","1","3","1","5","13","0","58","3","0.002552409","3","5","19"
"2019","E01000279","Barnet 007C","1","16","5","NULL","22",,"12","8","2","66","3","0.002552409","3","21",
"2019","E01000280","Barnet 007D","15","15","2","1","33",,"18","14","1","62","1","0.000850803","4","19",
"2019","E01000281","Barnet 008D","2","58","12","2","NULL","4","29","50","2","58","1","0.000850803","4","24","81"
"2019","E01000282","Barnet 008E","9","26","8","1","NULL","2","20","25","1","59","18","0.015314457","4","20","46"
"2019","E01000283","Barnet 012C","2","13","5","3","NULL","1","12","14","0","65","1","0.000850803","3","11","26"
"2019","E01000284","Barnet 012D","9","42","16","3","8","1","38","41","0","54","1","0.000850803","4","34","79"
"2019","E01000285","Barnet 004A","1","11","12","1","NULL","1","17","11","0","60","1","0.000850803","3","7","30"
"2019","E01000286","Barnet 007E","7","36","14","3","NULL","1","17","44","1","62","2","0.001701606","4","18","62"
"2019","E01000287","Barnet 004B","3","35","27","1","NULL","3","19","50","2","58","1","0.000850803","4","12","71"
"2019","E01000288","Barnet 004C","2","14","6","2","NULL","2","18","7","1","55","2","0.001701606","4","13","27"
"2019","E01000289","Barnet 004D","19","34","11","1","2","2","33","34","2","41","3","0.002552409","4","18","69"
"2019","E01000290","Barnet 007F","3","29","13","1","4","2","24","24","2","67","5","0.004254016","4","15","52"
"2019","E01000291","Barnet 004E","3","30","8","3","NULL","0","27","22","0","63","4","0.003403213","4","11","49"
"2019","E01000292","Barnet 001E","4","35","14","2","NULL","1","27","31","2","60","17","0.014463654","4","13","61"
"2019","E01000293","Barnet 001F","5","26","8","3","3","NULL","22","22","1","66","1","0.000850803","4","15","45"
"2019","E01000294","Barnet 004F","8","194","19","23","6","55","167","123","15","55","8","0.006806425","4","32","305"
"2019","E01000295","Barnet 023B","3","33","10","1","NULL","0","18","30","2","46","5","0.004254016","4","30","50"
"2019","E01000296","Barnet 023C","3","28","6","3","NULL","0","23","21","1","52","3","0.002552409","4","33","45"
"2019","E01000297","Barnet 027D","1","24","4","4","33",,"12","21","0","56","16","0.013612851","4","26",
"2019","E01000298","Barnet 023D","5","46","15","4","NULL","1","44","33","1","58","7","0.005955622","4","17","78"
"2019","E01000299","Barnet 019A","14","59","13","7","NULL","1","46","51","2","47","4","0.003403213","4","35","99"
"2019","E01000300","Barnet 019B","2","21","11","2","NULL","0","15","22","2","55","7","0.005955622","3","18","40"
"2019","E01000301","Barnet 020C","5","37","8","3","NULL","1","28","28","1","60","1","0.000850803","4","24","57"
"2019","E01000302","Barnet 019C","4","44","13","3","NULL","2","35","34","2","55","4","0.003403213","4","19","71"
"2019","E01000303","Barnet 020D","7","28","4","NULL","3","3","23","19","3","68","2","0.001701606","4","18","45"
"2019","E01000304","Barnet 020E","2","13","10","1","4","1","16","12","2","36","1","0.000850803","4","15","31"
"2019","E01000305","Barnet 036B","3","33","13","2","NULL","0","29","23","4","45","13","0.011060441","4","60","57"
"2019","E01000306","Barnet 036C","1","35","12","2","NULL","1","28","23","1","56","3","0.002552409","4","22","52"
"2019","E01000307","Barnet 039D","5","66","19","2","8","1","42","56","3","49","4","0.003403213","4","89","101"
"2019","E01000308","Barnet 036D","9","42","12","4","6","2","27","47","1","49","9","0.007657228","4","23","75"
"2019","E01000309","Barnet 031D","3","26","10","5","44",,"22","21","0","46","2","0.001701606","4","24",
"2019","E01000310","Barnet 034C","4","60","22","3","12","1","58","40","4","53","1","0.000850803","4","28","102"
"2019","E01000311","Barnet 034D","2","20","6","NULL","30",,"22","7","1","56","1","0.000850803","4","28",
"2019","E01000312","Barnet 036E","7","31","8","NULL","NULL","0","25","22","0","42","5","0.004254016","4","20","47"
"2019","E01000313","Barnet 036F","6","53","14","1","7","2","43","38","2","52","4","0.003403213","4","44","83"
"2019","E01000314","Barnet 032F","9","50","19","1","3","1","22","59","2","57","3","0.002552409","4","25","83"
"2019","E01000315","Barnet 022F","4","34","18","1","6","NULL","34","27","3","44","1","0.000850803","4","32","64"
"2019","E01000316","Barnet 027E","12","179","11","16","6","35","128","122","9","56","10","0.008508032","4","79","259"
"2019","E01000317","Barnet 019D","2","28","19","3","3","5","14","45","1","59","1","0.000850803","4","24","60"
"2019","E01000318","Barnet 019E","7","38","21","1","NULL","1","29","36","5","53","2","0.001701606","3","36","70"
"2019","E01000319","Barnet 027F","27","6","NULL","NULL","4","0","18","22","0","59","4","0.003403213","4","19","42"
"2019","E01000320","Barnet 011D","1","32","10","2","8","2","18","35","2","57","5","0.004254016","4","21","55"
"2019","E01000321","Barnet 012E","4","49","14","2","2","7","21","51","5","57","3","0.002552409","4","28","78"
"2019","E01000322","Barnet 011E","6","38","8","2","8","2","22","42","0","58","6","0.005104819","4","23","64"
"2019","E01000323","Barnet 019F","10","81","27","4","16","2","69","66","5","59","3","0.002552409","4","40","140"
"2019","E01000324","Barnet 015F","6","35","9","1","NULL","2","18","35","0","62","12","0.010209638","4","33","55"
"2019","E01000325","Bexley 014A","27","7","3","1","2","0","27","13","0","50","8","0.006806425","4","22","40"
"2019","E01000326","Bexley 014B","4","10","10","NULL","NULL","0","13","13","0","37","1","0.000850803","4","14","26"
"2019","E01000327","Bexley 017A","37","10","7","54",,,"29","23","1","54","2","0.001701606","3","7",
"2019","E01000328","Bexley 017B","2","25","11","1","NULL","0","19","24","1","57","3","0.002552409","3","23","45"
"2019","E01000329","Bexley 017C","9","34","11","2","NULL","1","21","36","1","51","2","0.001701606","4","8","58"
"2019","E01000330","Bexley 017D","4","40","23","7","4","4","37","39","6","62","1","0.000850803","4","8","82"
"2019","E01000331","Bexley 017E","3","41","24","2","6","1","32","41","3","54","5","0.004254016","4","31","77"
"2019","E01000332","Bexley 005A","6","36","12","9","NULL","3","33","35","0","70","2","0.001701606","4","28","68"
"2019","E01000333","Bexley 003A","11","49","30","3","6","2","49","47","5","55","13","0.011060441","4","15","101"
"2019","E01000334","Bexley 006A","4","39","11","NULL","59",,"24","33","1","57","1","0.000850803","4","17",
"2019","E01000335","Bexley 003B","16","59","33","NULL","14","1","67","56","1","42","3","0.002552409","4","72","124"
"2019","E01000336","Bexley 003C","38","12","7","57",,,"22","34","0","40","1","0.000850803","4","39",
"2019","E01000337","Bexley 003D","7","25","12","NULL","47",,"23","23","1","45","3","0.002552409","4","16",
"2019","E01000338","Bexley 003E","11","20","11","1","NULL","2","29","18","1","46","2","0.001701606","4","27","48"
"2019","E01000339","Bexley 025A","2","29","9","2","7","4","21","30","0","72","16","0.013612851","4","17","53"
"2019","E01000340","Bexley 018A","2","22","8","6","3","1","17","23","1","67","3","0.002552409","4","7","42"
"2019","E01000341","Bexley 022A","5","26","8","1","NULL","2","19","25","1","61","1","0.000850803","3","6","45"
"2019","E01000342","Bexley 022B","1","26","7","2","1","0","19","18","0","57","2","0.001701606","4","7","37"
"2019","E01000343","Bexley 022C","4","17","3","NULL","26",,"14","12","0","56","4","0.003403213","4","8",
"2019","E01000344","Bexley 025B","1","15","10","1","NULL","NULL","15","13","0","57","5","0.004254016","4","13","28"
"2019","E01000345","Bexley 022D","2","9","8","2","NULL","1","12","11","0","46","1","0.000850803","4","11","24"
"2019","E01000346","Bexley 021A","15","8","2","NULL","3","0","14","14","2","56","8","0.006806425","3","10","30"
"2019","E01000347","Bexley 021B","2","27","8","1","4","0","19","21","1","68","8","0.006806425","4","13","42"
"2019","E01000348","Bexley 020A","1","12","4","NULL","1","0","12","6","0","60","3","0.002552409","4","13","18"
"2019","E01000349","Bexley 020B","1","27","8","1","NULL","4","25","14","2","66","2","0.001701606","4","13","41"
"2019","E01000350","Bexley 021C","2","26","5","NULL","2","0","13","22","0","55","1","0.000850803","4","21","35"
"2019","E01000351","Bexley 024A","5","27","6","1","NULL","1","17","24","0","69","3","0.002552409","3","10","41"
"2019","E01000352","Bexley 021D","9","33","6","5","1","0","24","28","1","53","12","0.010209638","4","23","54"
"2019","E01000353","Bexley 011A","12","32","9","5","5","0","26","36","1","71","2","0.001701606","4","11","63"
"2019","E01000354","Bexley 011B","5","29","10","2","NULL","0","28","20","1","56","2","0.001701606","4","13","49"
"2019","E01000355","Bexley 011C","5","18","19","2","1","2","20","27","0","63","1","0.000850803","3","15","47"
"2019","E01000356","Bexley 009A","3","35","10","2","4","1","24","29","2","71","4","0.003403213","4","10","55"
"2019","E01000357","Bexley 009B","3","18","2","NULL","23",,"12","11","0","56","6","0.005104819","4","12",
"2019","E01000358","Bexley 011D","3","27","6","2","NULL","1","21","18","2","67","3","0.002552409","3","15","41"
"2019","E01000359","Bexley 009C","5","23","8","2","NULL","1","20","20","0","64","5","0.004254016","4","9","40"
"2019","E01000360","Bexley 015A","9","75","27","4","11","3","63","64","2","59","4","0.003403213","4","31","129"
"2019","E01000361","Bexley 020C","12","25","4","2","NULL","1","15","30","0","58","13","0.011060441","4","3","45"
"2019","E01000362","Bexley 015B","14","73","41","3","6","3","57","79","4","54","14","0.011911244","3","36","140"
"2019","E01000363","Bexley 020D","4","34","10","1","3","2","30","22","1","58","4","0.003403213","3","11","54"
"2019","E01000364","Bexley 023A","3","20","9","2","2","1","11","23","3","58","4","0.003403213","4","15","37"
"2019","E01000365","Bexley 015C","6","84","32","4","6","6","53","83","1","68","3","0.002552409","3","6","138"
"2019","E01000366","Bexley 015D","5","41","10","2","NULL","1","28","34","0","60","18","0.015314457","3","10","62"
"2019","E01000367","Bexley 010A","4","34","20","2","5","3","34","33","1","54","2","0.001701606","4","27","68"
"2019","E01000368","Bexley 010B","3","22","2","2","NULL","0","12","17","1","49","13","0.011060441","4","17","31"
"2019","E01000369","Bexley 014C","4","35","14","3","5","2","12","50","1","71","1","0.000850803","4","19","63"
"2019","E01000370","Bexley 014D","5","15","12","NULL","33",,"13","19","1","66","3","0.002552409","4","17",
"2019","E01000371","Bexley 014E","3","28","9","NULL","4","3","27","20","0","58","3","0.002552409","4","9","47"
"2019","E01000372","Bexley 010C","6","41","16","1","3","0","29","35","1","58","1","0.000850803","4","27","67"
"2019","E01000373","Bexley 008A","2","15","8","3","6","0","14","18","2","27","7","0.005955622","4","26","34"
"2019","E01000374","Bexley 019A","2","34","15","2","2","0","25","28","2","44","9","0.007657228","4","24","55"
"2019","E01000375","Bexley 019B","6","21","7","1","35",,"18","14","3","42","5","0.004254016","4","21",
"2019","E01000376","Bexley 019C","4","29","13","3","1","0","22","26","2","48","18","0.015314457","4","10","50"
"2019","E01000377","Bexley 019D","2","17","10","5","1","1","15","21","0","64","2","0.001701606","4","21","36"
"2019","E01000378","Bexley 019E","9","88","32","5","NULL","1","61","80","4","51","2","0.001701606","4","71","145"
"2019","E01000379","Bexley 019F","2","21","10","2","NULL","0","16","18","1","60","1","0.000850803","4","12","36"
"2019","E01000380","Bexley 010D","5","31","8","5","NULL","NULL","17","34","0","62","2","0.001701606","4","15","52"
"2019","E01000381","Bexley 028A","7","26","13","1","2","0","27","22","0","51","20","0.017016063","4","15","49"
"2019","E01000382","Bexley 027A","5","29","6","4","5","0","19","29","0","62","19","0.01616526","4","19","49"
"2019","E01000383","Bexley 028B","5","29","14","1","4","2","17","36","2","61","1","0.000850803","4","13","55"
"2019","E01000384","Bexley 027B","5","34","8","1","2","1","26","25","0","66","6","0.005104819","4","10","51"
"2019","E01000385","Bexley 028C","6","37","29","3","1","0","28","45","3","42","10","0.008508032","4","24","76"
"2019","E01000386","Bexley 028D","16","72","25","6","6","6","67","63","1","59","3","0.002552409","4","31","131"
"2019","E01000387","Bexley 027C","1","19","4","1","2","0","11","16","0","61","2","0.001701606","4","10","27"
"2019","E01000388","Bexley 016A","5","34","11","2","NULL","2","21","32","1","55","13","0.011060441","4","12","54"
"2019","E01000389","Bexley 020E","6","30","14","4","NULL","1","23","31","1","59","6","0.005104819","4","14","55"
"2019","E01000390","Bexley 020F","1","29","10","1","1","0","18","23","1","54","1","0.000850803","3","9","42"
"2019","E01000391","Bexley 021E","3","23","11","1","1","0","14","24","1","52","19","0.01616526","4","4","39"
"2019","E01000392","Bexley 016B","3","32","12","NULL","4","1","18","32","0","51","4","0.003403213","4","29","53"
